"COD_RETORNO","TIPO","DATA_REFERENCIA","VALOR","VARIACAO","VAR_ACUM","GRUPO","RETORNO_DIA","VARIANCIA_DIA","STA"
"0CMSCTF008",0,2024-10-17 00:00:00.000,101.1797095,0.16525967748936343,0.00010837603572971595,2,0.00019419138216404127,0.00010837603572971595,1
"0CMSCTF008",0,2024-10-16 00:00:00.000,101.16006318,0.17671666674835584,0.00012392373137559308,2,0.012139524646223079,0.00012392373137559308,1
"0CMSCTF008",0,2024-10-15 00:00:00.000,99.93945191,0.17430124512708484,0.00012055922243195284,2,-0.007131237138163679,0.00012055922243195284,1
"0CMSCTF008",0,2024-10-14 00:00:00.000,100.65469108,0.18138845185276137,0.0001305625812124664,2,0.012977170432359538,0.0001305625812124664,1
"0CMSCTF008",0,2024-10-11 00:00:00.000,99.35691693,0.177575734374117,0.00012513151364486886,2,-0.004322386309435772,0.00012513151364486886,1
"0CMSCTF008",0,2024-10-10 00:00:00.000,99.78730539,0.18810320434104344,0.00014040799794987438,2,-0.002577674287768152,0.00014040799794987438,1
"0CMSCTF008",0,2024-10-09 00:00:00.000,100.04485636,0.20055007128196795,0.00015960448845715248,2,-0.016334327581708226,0.00015960448845715248,1
"0CMSCTF008",0,2024-10-08 00:00:00.000,101.69244128,0.19063911012678253,0.00014421932662671237,2,-0.004685432930834816,0.00014421932662671237,1
"0CMSCTF008",0,2024-10-07 00:00:00.000,102.17003238,0.20190339503772706,0.0001617657973323828,2,-0.008875544905912428,0.0001617657973323828,1
"0CMSCTF008",0,2024-10-04 00:00:00.000,103.08088326,0.20920397845225402,0.0001736758119057586,2,0.0031873579854807283,0.0001736758119057586,1
"0CMSCTF008",0,2024-10-03 00:00:00.000,102.75285064,0.22288971787752512,0.00019714216799810613,2,-0.015676879857733077,0.00019714216799810613,1
"0CMSCTF008",0,2024-10-02 00:00:00.000,104.37638748,0.21890960170088541,0.00019016434014619164,2,-0.0009121123195133006,0.00019016434014619164,1
"0CMSCTF008",0,2024-10-01 00:00:00.000,104.4716339,0.23402682820471285,0.00021733554095062772,2,0.0020955414835536986,0.00021733554095062772,1
"0CMSCTF008",0,2024-09-30 00:00:00.000,104.25293848,0.2499392201749365,0.00024789529278434677,2,-0.011546966540834133,0.00024789529278434677,1
"0CMSCTF008",0,2024-09-27 00:00:00.000,105.46372065,0.2580944423422651,0.0002643362744760507,2,0.0132064047845223,0.0002643362744760507,1
