"COD_RETORNO","TIPO","DATA_REFERENCIA","VALOR","VARIACAO","VAR_ACUM","GRUPO","RETORNO_DIA","VARIANCIA_DIA","STA"
BLU9CTF005,0,2020-09-28 00:00:00.000,2.5831305,0.0010159692355408783,0.000000004096005903037765,2,-0.00011841906073648311,0.000000004096005903037765,1
BLU9CTF005,0,2020-09-25 00:00:00.000,2.58343641,0.0008204781485064864,0.0000000026713666356215556,2,-0.00000259344154406431,0.0000000026713666356215556,1
BLU9CTF005,0,2020-09-24 00:00:00.000,2.58344311,0.0008772401220348986,0.0000000030537707607452537,2,-0.000019156421824887843,0.0000000030537707607452537,1
BLU9CTF005,0,2020-09-23 00:00:00.000,2.5834926,0.0009309766575474372,0.0000000034393553051515805,2,0.00001931512477105242,0.0000000034393553051515805,1
BLU9CTF005,0,2020-09-22 00:00:00.000,2.5834427,0.000988740902903459,0.000000003879399099501377,2,0.000014124663072727739,0.000000003879399099501377,1
BLU9CTF005,0,2020-09-21 00:00:00.000,2.58340621,0.0010538931028866863,0.000000004407502667905269,2,-0.00005399314817075899,0.000000004407502667905269,1
BLU9CTF005,0,2020-09-18 00:00:00.000,2.5835457,0.00107919281293481,0.000000004621655267818047,2,0.000004304171562127948,0.000000004621655267818047,1
BLU9CTF005,0,2020-09-17 00:00:00.000,2.58353458,0.0011537451025664983,0.000000005282253022603888,2,-0.00008062659739960759,0.000000005282253022603888,1
BLU9CTF005,0,2020-09-16 00:00:00.000,2.58374289,0.0011344888308540916,0.000000005107400425923348,2,-0.00014321993932276078,0.000000005107400425923348,1
BLU9CTF005,0,2020-09-15 00:00:00.000,2.58411296,0.0008543795922055253,0.000000002896684474513015,2,-0.00005581643557724532,0.000000002896684474513015,1
BLU9CTF005,0,2020-09-14 00:00:00.000,2.5842572,0.0008497364416036228,0.000000002865285794401536,2,-0.000018434527682022176,0.000000002865285794401536,1
BLU9CTF005,0,2020-09-11 00:00:00.000,2.58430484,0.0009018781618367951,0.0000000032277151539607792,2,0.000041296290566624126,0.0000000032277151539607792,1
BLU9CTF005,0,2020-09-10 00:00:00.000,2.58419812,0.0009319006544346809,0.000000003446185832284867,2,0.00005645624347076221,0.000000003446185832284867,1
BLU9CTF005,0,2020-09-09 00:00:00.000,2.58405223,0.000936910390955416,0.000000003483337621746946,2,0.00005853768182088089,0.000000003483337621746946,1
BLU9CTF005,0,2020-09-08 00:00:00.000,2.58390097,0.0009380036252248312,0.0000000034914714322814507,2,0.000058916532113230075,0.0000000034914714322814507,1
BLU9CTF005,0,2020-09-04 00:00:00.000,2.58374874,0.000938395139711505,0.000000003494386659659425,2,0.000058575522499590185,0.000000003494386659659425,1
BLU9CTF005,0,2020-09-03 00:00:00.000,2.5835974,0.0009396140028530594,0.0000000035034701363394804,2,0.000058578953792344456,0.0000000035034701363394804,1
BLU9CTF005,0,2020-09-02 00:00:00.000,2.58344606,0.0009409981261914039,0.0000000035137994979989416,2,0.00005934110679321964,0.0000000035137994979989416,1
BLU9CTF005,0,2020-09-01 00:00:00.000,2.58329276,0.0009408526977844944,0.0000000035127134878109575,2,0.000057513524883321915,0.0000000035127134878109575,1
BLU9CTF005,0,2020-08-31 00:00:00.000,2.58314419,0.0009447826343456349,0.000000003542119945083641,2,0.00005826789908830004,0.000000003542119945083641,1
BLU9CTF005,0,2020-08-28 00:00:00.000,2.58299368,0.0009475913755811805,0.000000003563211964586643,2,0.00005914242784467151,0.000000003563211964586643,1
BLU9CTF005,0,2020-08-27 00:00:00.000,2.58284092,0.0009488382626765026,0.00000000357259543142446,2,0.00005861934289301222,0.00000000357259543142446,1
BLU9CTF005,0,2020-08-26 00:00:00.000,2.58268952,0.0009514335259840074,0.0000000035921656919300035,2,0.00005857631340678561,0.0000000035921656919300035,1
BLU9CTF005,0,2020-08-25 00:00:00.000,2.58253824,0.0009544881275350744,0.0000000036152681968468747,2,0.00005762326582236817,0.0000000036152681968468747,1
BLU9CTF005,0,2020-08-24 00:00:00.000,2.58238943,0.0009600572488659692,0.0000000036575790519844987,2,0.00005665843547365659,0.0000000036575790519844987,1
BLU9CTF005,0,2020-08-21 00:00:00.000,2.58224312,0.0009684472206977062,0.000000003721785790782189,2,0.000059481063848598956,0.000000003721785790782189,1
BLU9CTF005,0,2020-08-20 00:00:00.000,2.58208953,0.0009718727699619986,0.000000003748161432514317,2,0.00005728083176021448,0.000000003748161432514317,1
BLU9CTF005,0,2020-08-19 00:00:00.000,2.58194163,0.0009805243647057693,0.000000003815190594371637,2,0.00005951899586019119,0.000000003815190594371637,1
BLU9CTF005,0,2020-08-18 00:00:00.000,2.58178796,0.0009855401569055409,0.000000003854323019338882,2,0.00005517259032709073,0.000000003854323019338882,1
BLU9CTF005,0,2020-08-17 00:00:00.000,2.58164552,0.0010002969206023933,0.0000000039706108308199634,2,0.0000586774764784658,0.0000000039706108308199634,1
BLU9CTF005,0,2020-08-14 00:00:00.000,2.58149404,0.0010097886541860204,0.0000000040463219290587874,2,0.000058646054149433825,0.0000000040463219290587874,1
BLU9CTF005,0,2020-08-13 00:00:00.000,2.58134265,0.0010205996831787476,0.000000004133427433748254,2,0.00005977688077632335,0.000000004133427433748254,1
BLU9CTF005,0,2020-08-12 00:00:00.000,2.58118835,0.0010304763080839319,0.0000000042138151647709935,2,0.000058711115980676425,0.0000000042138151647709935,1
BLU9CTF005,0,2020-08-11 00:00:00.000,2.58103681,0.001043845396237187,0.000000004323861949387182,2,0.00005890829517176175,0.000000004323861949387182,1
BLU9CTF005,0,2020-08-10 00:00:00.000,2.58088477,0.001058530146748105,0.000000004446373299899066,2,0.000058888516352641894,0.000000004446373299899066,1
BLU9CTF005,0,2020-08-07 00:00:00.000,2.58073279,0.0010751157022919123,0.000000004586800687756475,2,0.00005872148017712557,0.000000004586800687756475,1
BLU9CTF005,0,2020-08-06 00:00:00.000,2.58058125,0.001094098004708124,0.0000000047502001742313425,2,0.00006900621479724304,0.0000000047502001742313425,1
BLU9CTF005,0,2020-08-05 00:00:00.000,2.58040318,0.0010939053222679181,0.0000000047485271987542775,2,0.00006865441901004961,0.0000000047485271987542775,1
